date_id,store_id,sku_id,units,gross_revenue_lc,discount_lc,net_revenue_lc,actual_unit_cost_chf,currency_code,net_revenue_chf
20260408,28,SKU0057,1,9816.57,0.0,9816.57,2599.11,USD,8527.81
20260408,28,SKU0086,1,40713.18,0.0,40713.18,8200.64,USD,35368.19
20260408,32,SKU0032,1,23878.61,0.0,23878.61,5227.81,USD,20743.73
20260408,32,SKU0052,1,13657.85,0.0,13657.85,3644.69,USD,11864.79
20260408,32,SKU0093,2,76887.18,0.0,76887.18,7351.65,USD,66793.12
20260408,33,SKU0055,2,17925.88,0.0,17925.88,2181.93,USD,15572.5
20260408,36,SKU0006,1,25822.83,0.0,25822.83,6182.23,USD,22432.71
20260408,38,SKU0075,1,16349.31,0.0,16349.31,4353.05,USD,14202.91
20260408,38,SKU0101,1,38443.59,0.0,38443.59,8313.25,USD,33396.56
20260408,40,SKU0095,1,5880659.93,0.0,5880659.93,7913.01,JPY,32955.22
20260408,48,SKU0038,1,13409.55,0.0,13409.55,3461.17,USD,11649.09
20260408,48,SKU0043,3,37084.81,0.0,37084.81,3307.16,USD,32216.17
20260408,49,SKU0075,2,32698.61,0.0,32698.61,4310.55,USD,28405.81
20260408,52,SKU0053,1,13657.85,0.0,13657.85,3605.57,USD,11864.79
20260408,53,SKU0022,1,23878.61,0.0,23878.61,4810.86,USD,20743.73
20260408,56,SKU0040,1,13409.55,0.0,13409.55,3283.65,USD,11649.09
20260409,1,SKU0043,1,10856.28,0.0,10856.28,3200.68,CHF,10544.8
20260409,3,SKU0031,1,19972.21,0.0,19972.21,4470.37,CHF,19399.19
20260409,3,SKU0079,2,71510.75,0.0,71510.75,7267.99,CHF,69459.04
20260409,8,SKU0033,1,21110.15,0.0,21110.15,4205.49,EUR,19447.58
20260409,10,SKU0090,1,25649.19,0.0,25649.19,5280.34,EUR,23629.14
20260409,11,SKU0005,1,23970.4,0.0,23970.4,6532.85,EUR,22082.56
20260409,11,SKU0076,1,9485.3,0.0,9485.3,2800.02,EUR,8738.27
20260409,11,SKU0081,1,28149.95,0.0,28149.95,6433.77,EUR,25932.94
20260409,15,SKU0059,1,10918.32,0.0,10918.32,3717.96,GBP,12382.36
20260409,16,SKU0010,1,20643.22,0.0,20643.22,5526.11,GBP,23411.27
20260409,25,SKU0031,2,45355.26,0.0,45355.26,4470.22,USD,39410.05
20260409,25,SKU0046,1,7704.29,0.0,7704.29,1923.81,USD,6694.4
20260409,25,SKU0071,2,21398.19,0.0,21398.19,2507.99,USD,18593.29
20260409,26,SKU0085,1,26295.79,0.0,26295.79,4991.05,USD,22848.91
20260409,34,SKU0025,1,36284.19,0.0,36284.19,7557.11,USD,31528.02
20260409,38,SKU0064,1,20830.72,0.0,20830.72,4827.31,USD,18100.21
20260409,40,SKU0019,1,3933738.66,0.0,3933738.66,5004.93,JPY,21993.53
20260409,41,SKU0014,2,7867477.31,0.0,7867477.31,4796.96,JPY,43987.07
20260409,41,SKU0057,2,2996445.77,0.0,2996445.77,2644.16,JPY,16753.13
20260409,43,SKU0010,2,7882249.8,0.0,7882249.8,5582.16,JPY,44069.66
20260409,47,SKU0046,1,55833.13,0.0,55833.13,1909.46,CNY,6754.69
20260409,49,SKU0030,1,26079.26,0.0,26079.26,5665.53,USD,22660.76
20260409,55,SKU0062,3,95226.11,0.0,95226.11,7097.53,USD,82743.78
20260410,2,SKU0014,1,22648.26,0.0,22648.26,4764.02,CHF,21996.22
20260410,2,SKU0083,1,23171.5,0.0,23171.5,4992.95,CHF,22504.39
20260410,3,SKU0018,1,22648.26,0.0,22648.26,5573.14,CHF,21996.22
20260410,3,SKU0096,1,24279.95,0.0,24279.95,5761.68,CHF,23580.93
20260410,9,SKU0022,2,44168.78,0.0,44168.78,4848.01,EUR,40574.24
20260410,15,SKU0013,1,20666.06,0.0,20666.06,5457.43,GBP,23401.65
20260410,18,SKU0052,1,12631.61,0.0,12631.61,3690.94,EUR,11603.62
20260410,20,SKU0015,1,27413.44,0.0,27413.44,5228.02,EUR,25182.48
20260410,20,SKU0037,1,8138.79,0.0,8138.79,2275.96,EUR,7476.44
20260410,23,SKU0053,1,12631.61,0.0,12631.61,3628.72,EUR,11603.62
20260410,24,SKU0014,1,23837.77,0.0,23837.77,4745.23,EUR,21897.8
20260410,31,SKU0095,2,76806.43,0.0,76806.43,7643.42,USD,66782.65
20260410,31,SKU0099,1,38403.21,0.0,38403.21,8268.39,USD,33391.32
20260410,42,SKU0047,1,1879765.25,0.0,1879765.25,3301.81,JPY,10496.61
20260410,42,SKU0081,3,13834266.64,0.0,13834266.64,6361.48,JPY,77250.54
20260410,44,SKU0012,2,233015.58,0.0,233015.58,3372.37,CNY,28227.97
20260410,48,SKU0042,1,8875.59,0.0,8875.59,2123.2,USD,7717.26
20260410,56,SKU0043,2,24697.25,0.0,24697.25,3220.07,USD,21474.09
20260410,56,SKU0060,1,20867.47,0.0,20867.47,4401.98,USD,18144.12
20260410,56,SKU0083,1,26342.2,0.0,26342.2,4949.46,USD,22904.36
20260411,6,SKU0051,3,22588.71,0.0,22588.71,2114.36,CHF,21974.16
20260411,6,SKU0076,2,18026.75,0.0,18026.75,2780.6,CHF,17536.31
20260411,8,SKU0079,2,75414.23,0.0,75414.23,7356.71,EUR,69380.64
20260411,16,SKU0007,1,13550.28,0.0,13550.28,3794.32,GBP,15331.87
20260411,18,SKU0019,1,23871.37,0.0,23871.37,5124.32,EUR,21961.52
20260411,22,SKU0062,1,29481.19,0.0,29481.19,7188.27,EUR,27122.52
20260411,23,SKU0038,1,12419.45,0.0,12419.45,3484.93,EUR,11425.82
20260411,23,SKU0052,1,12649.42,0.0,12649.42,3631.49,EUR,11637.39
20260411,24,SKU0092,1,35605.09,0.0,35605.09,7813.79,EUR,32756.47
20260411,29,SKU0082,1,27565.16,0.0,27565.16,5022.68,USD,23900.34
20260411,31,SKU0096,1,27508.38,0.0,27508.38,5806.51,USD,23851.11
20260411,31,SKU0099,1,38272.51,0.0,38272.51,8300.47,USD,33184.14
20260411,32,SKU0090,1,27508.38,0.0,27508.38,5346.14,USD,23851.11
20260411,33,SKU0042,1,8845.38,0.0,8845.38,2088.18,USD,7669.38
20260411,34,SKU0097,1,38272.51,0.0,38272.51,7433.91,USD,33184.14
20260411,36,SKU0080,1,40532.0,0.0,40532.0,7860.32,USD,35143.23
20260411,38,SKU0059,1,13597.06,0.0,13597.06,3671.61,USD,11789.32
20260411,39,SKU0070,1,16276.55,0.0,16276.55,4065.45,USD,14112.57
20260411,40,SKU0072,1,1789101.72,0.0,1789101.72,2771.93,JPY,9997.5
20260411,40,SKU0083,1,4014815.65,0.0,4014815.65,4857.45,JPY,22434.79
20260411,42,SKU0017,1,4120365.28,0.0,4120365.28,4724.93,JPY,23024.6
20260411,44,SKU0058,1,98549.12,0.0,98549.12,3498.87,CNY,11962.78
20260411,44,SKU0071,1,77417.58,0.0,77417.58,2482.07,CNY,9397.64
20260411,44,SKU0075,1,117969.56,0.0,117969.56,4320.59,CNY,14320.21
20260411,52,SKU0020,1,25659.73,0.0,25659.73,4888.1,USD,22248.24
20260411,53,SKU0005,1,25707.91,0.0,25707.91,6419.81,USD,22290.02
20260411,53,SKU0091,1,27508.38,0.0,27508.38,5458.22,USD,23851.11
20260411,55,SKU0055,2,17846.12,0.0,17846.12,2189.81,USD,15473.46
20260411,55,SKU0064,1,20796.44,0.0,20796.44,4994.74,USD,18031.53
20260412,4,SKU0049,1,7813.13,0.0,7813.13,2208.48,CHF,7570.84
20260412,6,SKU0057,1,8632.39,0.0,8632.39,2584.08,CHF,8364.69
20260412,7,SKU0056,2,15837.33,0.0,15837.33,2041.23,EUR,14572.94
20260412,7,SKU0099,1,35662.61,0.0,35662.61,8243.92,EUR,32815.45
20260412,9,SKU0040,1,12439.52,0.0,12439.52,3196.51,EUR,11446.4
20260412,10,SKU0059,1,12669.85,0.0,12669.85,3750.48,EUR,11658.34
20260412,10,SKU0082,1,25685.42,0.0,25685.42,5017.38,EUR,23634.8
20260412,10,SKU0086,2,75536.06,0.0,75536.06,8292.31,EUR,69505.56
20260412,12,SKU0068,1,9400.33,0.0,9400.33,2987.17,GBP,10670.88
20260412,14,SKU0024,1,29107.48,0.0,29107.48,6829.79,GBP,33041.65
20260412,14,SKU0065,1,18302.05,0.0,18302.05,5206.97,GBP,20775.76
20260412,18,SKU0010,1,23954.83,0.0,23954.83,5536.09,EUR,22042.37
20260412,19,SKU0019,1,23909.93,0.0,23909.93,5156.77,EUR,22001.06
20260412,20,SKU0024,1,33754.27,0.0,33754.27,6885.81,EUR,31059.46
20260412,20,SKU0042,1,8242.19,0.0,8242.19,2079.22,EUR,7584.17
20260412,29,SKU0091,1,27419.61,0.0,27419.61,5313.25,USD,23744.75
20260412,30,SKU0046,1,7666.8,0.0,7666.8,1918.12,USD,6639.27
20260412,30,SKU0089,1,30092.98,0.0,30092.98,5692.96,USD,26059.83
20260412,31,SKU0101,1,38148.99,0.0,38148.99,8270.49,USD,33036.15
20260412,32,SKU0075,2,32448.06,0.0,32448.06,4335.37,USD,28099.27
20260412,37,SKU0033,1,22567.27,0.0,22567.27,4198.9,USD,19542.74
20260412,37,SKU0062,1,31587.56,0.0,31587.56,7216.63,USD,27354.1
20260412,37,SKU0072,1,11661.02,0.0,11661.02,2720.36,USD,10098.18
20260412,40,SKU0078,1,2493520.41,0.0,2493520.41,4229.15,JPY,13953.74
20260412,40,SKU0079,2,12418770.09,0.0,12418770.09,7152.27,JPY,69495.44
20260412,42,SKU0020,1,3930996.42,0.0,3930996.42,4743.99,JPY,21997.86
20260412,45,SKU0081,1,218316.19,0.0,218316.19,6364.83,CNY,26440.93
20260412,56,SKU0034,1,8316.75,0.0,8316.75,1962.38,USD,7202.11
20260412,56,SKU0082,1,27476.2,0.0,27476.2,5056.86,USD,23793.76
20260413,3,SKU0032,1,20971.04,0.0,20971.04,5064.93,CHF,20319.41
20260413,3,SKU0058,2,23989.63,0.0,23989.63,3467.66,CHF,23244.2
20260413,3,SKU0086,1,35755.78,0.0,35755.78,8241.59,CHF,34644.74
20260413,8,SKU0073,1,10929.35,0.0,10929.35,2654.87,EUR,10037.6
20260413,8,SKU0083,2,49051.81,0.0,49051.81,4984.7,EUR,45049.57
20260413,13,SKU0064,1,16717.3,0.0,16717.3,4896.63,GBP,18974.57
20260413,16,SKU0047,1,9892.7,0.0,9892.7,3230.37,GBP,11228.47
20260413,18,SKU0010,2,48034.2,0.0,48034.2,5539.45,EUR,44114.99
20260413,20,SKU0043,2,22994.37,0.0,22994.37,3228.83,EUR,21118.21
20260413,20,SKU0089,1,28204.8,0.0,28204.8,5828.01,EUR,25903.51
20260413,26,SKU0085,1,26116.29,0.0,26116.29,5062.17,USD,22589.94
20260413,31,SKU0015,1,29355.55,0.0,29355.55,5133.98,USD,25391.82
20260413,31,SKU0054,1,8876.74,0.0,8876.74,2295.0,USD,7678.16
20260413,31,SKU0101,1,38073.87,0.0,38073.87,8493.37,USD,32932.95
20260413,36,SKU0008,1,16783.26,0.0,16783.26,4079.01,USD,14517.1
20260413,36,SKU0013,1,25526.56,0.0,25526.56,5563.79,USD,22079.84
20260413,37,SKU0024,1,36036.51,0.0,36036.51,6879.5,USD,31170.68
20260413,37,SKU0095,1,38073.87,0.0,38073.87,7854.02,USD,32932.95
20260413,38,SKU0044,1,12242.72,0.0,12242.72,3103.96,USD,10589.65
20260413,39,SKU0066,1,31525.35,0.0,31525.35,6871.27,USD,27268.64
20260413,40,SKU0079,2,12373485.45,0.0,12373485.45,7151.26,JPY,69229.65
20260413,41,SKU0037,1,1337242.48,0.0,1337242.48,2361.54,JPY,7481.87
20260413,41,SKU0087,2,9216438.57,0.0,9216438.57,5666.11,JPY,51565.97
20260413,42,SKU0073,1,1785684.44,0.0,1785684.44,2671.82,JPY,9990.9
20260413,43,SKU0068,1,1785684.44,0.0,1785684.44,2988.89,JPY,9990.9
20260413,43,SKU0101,1,5841857.17,0.0,5841857.17,8439.04,JPY,32685.19
20260413,52,SKU0024,1,36036.51,0.0,36036.51,6784.68,USD,31170.68
20260413,52,SKU0078,1,16192.08,0.0,16192.08,4214.21,USD,14005.74
20260413,54,SKU0018,1,25526.56,0.0,25526.56,5491.98,USD,22079.84
20260413,56,SKU0061,2,45317.71,0.0,45317.71,4865.75,USD,39198.69
20260413,56,SKU0081,1,30033.73,0.0,30033.73,6388.91,USD,25978.43
20260414,4,SKU0075,1,14398.16,0.0,14398.16,4278.66,CHF,13911.07
20260414,4,SKU0093,1,33855.66,0.0,33855.66,7483.5,CHF,32710.32
20260414,5,SKU0048,1,10886.35,0.0,10886.35,2987.21,CHF,10518.06
20260414,5,SKU0074,1,14398.16,0.0,14398.16,4122.46,CHF,13911.07
20260414,8,SKU0046,1,7191.81,0.0,7191.81,1880.14,EUR,6628.95
20260414,8,SKU0058,1,12713.53,0.0,12713.53,3592.34,EUR,11718.52
20260414,8,SKU0071,1,9987.41,0.0,9987.41,2537.19,EUR,9205.76
20260414,9,SKU0003,1,17276.89,0.0,17276.89,4293.23,EUR,15924.73
20260414,9,SKU0041,1,8191.57,0.0,8191.57,2042.93,EUR,7550.46
20260414,12,SKU0067,1,25439.29,0.0,25439.29,6537.22,GBP,28823.07
20260414,18,SKU0070,1,15218.9,0.0,15218.9,4074.04,EUR,14027.81
20260414,18,SKU0074,1,15218.9,0.0,15218.9,4111.79,EUR,14027.81
20260414,18,SKU0098,3,107356.67,0.0,107356.67,7858.65,EUR,98954.51
20260414,20,SKU0042,1,8270.61,0.0,8270.61,2071.16,EUR,7623.32
20260414,20,SKU0049,1,8270.61,0.0,8270.61,2184.33,EUR,7623.32
20260414,25,SKU0025,2,72096.83,0.0,72096.83,7565.42,USD,62415.45
20260414,25,SKU0058,1,13530.97,0.0,13530.97,3589.94,USD,11713.99
20260414,25,SKU0079,1,40334.97,0.0,40334.97,7431.63,USD,34918.67
20260414,26,SKU0017,1,26811.75,0.0,26811.75,4678.56,USD,23211.39
20260414,29,SKU0063,1,31535.78,0.0,31535.78,6404.8,USD,27301.06
20260414,29,SKU0090,1,27374.67,0.0,27374.67,5452.1,USD,23698.72
20260414,41,SKU0101,1,5852018.7,0.0,5852018.7,8337.27,JPY,32812.27
20260414,42,SKU0040,2,4082498.48,0.0,4082498.48,3212.03,JPY,22890.57
20260414,42,SKU0050,1,1299404.52,0.0,1299404.52,2278.25,JPY,7285.76
20260414,42,SKU0053,1,2079045.41,0.0,2079045.41,3676.76,JPY,11657.21
20260414,43,SKU0089,1,4616234.97,0.0,4616234.97,5829.65,JPY,25883.23
20260414,48,SKU0019,1,25534.99,0.0,25534.99,5152.68,USD,22106.07
20260415,1,SKU0010,1,22818.59,0.0,22818.59,5371.88,CHF,21936.24
20260415,1,SKU0052,1,12068.88,0.0,12068.88,3620.85,CHF,11602.2
20260415,2,SKU0029,2,64306.44,0.0,64306.44,7111.07,CHF,61819.84
20260415,2,SKU0087,1,26797.3,0.0,26797.3,5659.24,CHF,25761.1
20260415,4,SKU0033,1,20095.77,0.0,20095.77,4247.48,CHF,19318.71
20260415,4,SKU0080,2,71953.18,0.0,71953.18,7920.85,CHF,69170.89
20260415,5,SKU0093,1,33971.04,0.0,33971.04,7588.42,CHF,32657.45
20260415,13,SKU0042,1,7086.76,0.0,7086.76,2131.94,GBP,8028.03
20260415,13,SKU0042,2,14173.53,0.0,14173.53,2078.38,GBP,16056.07
20260415,16,SKU0068,1,9372.87,0.0,9372.87,3024.26,GBP,10617.78
20260415,16,SKU0097,2,61326.55,0.0,61326.55,7556.95,GBP,69472.0
20260415,19,SKU0023,1,22306.1,0.0,22306.1,4827.75,EUR,20559.29
20260415,20,SKU0082,2,51729.97,0.0,51729.97,5105.86,EUR,47678.94
20260415,22,SKU0068,1,10977.22,0.0,10977.22,2967.62,EUR,10117.58
20260415,22,SKU0073,1,10977.22,0.0,10977.22,2670.98,EUR,10117.58
20260415,22,SKU0075,2,30545.28,0.0,30545.28,4281.06,EUR,28153.25
20260415,23,SKU0018,2,48154.15,0.0,48154.15,5440.58,EUR,44383.15
20260415,23,SKU0088,1,28328.32,0.0,28328.32,5825.0,EUR,26109.9
20260415,24,SKU0032,1,22306.1,0.0,22306.1,5223.61,EUR,20559.29
20260415,24,SKU0068,1,10977.22,0.0,10977.22,2950.44,EUR,10117.58
20260415,24,SKU0096,1,25811.71,0.0,25811.71,5907.58,EUR,23790.37
20260415,27,SKU0088,3,90166.5,0.0,90166.5,5787.39,USD,78469.47
20260415,29,SKU0057,1,9729.22,0.0,9729.22,2596.7,USD,8467.08
20260415,45,SKU0019,1,185648.09,0.0,185648.09,5022.56,CNY,22396.03
20260415,48,SKU0062,1,31548.2,0.0,31548.2,7265.16,USD,27455.55
20260415,49,SKU0100,1,27385.45,0.0,27385.45,6078.63,USD,23832.82
20260415,51,SKU0021,1,38372.29,0.0,38372.29,6777.0,USD,33394.37
20260415,52,SKU0036,2,26580.44,0.0,26580.44,3483.54,USD,23132.24
20260415,54,SKU0011,1,25593.02,0.0,25593.02,5847.83,USD,22272.91
20260415,54,SKU0013,1,25545.06,0.0,25545.06,5469.54,USD,22231.18
20260415,56,SKU0004,1,16795.43,0.0,16795.43,3870.17,USD,14616.61
20260415,56,SKU0054,1,8883.18,0.0,8883.18,2325.24,USD,7730.79
20260415,56,SKU0068,1,11646.51,0.0,11646.51,2948.12,USD,10135.64
20260416,1,SKU0040,1,11840.0,0.0,11840.0,3213.3,CHF,11375.67
20260416,1,SKU0058,1,12059.24,0.0,12059.24,3504.36,CHF,11586.31
20260416,8,SKU0086,1,37953.26,0.0,37953.26,8141.56,EUR,34929.71
20260416,8,SKU0088,1,28269.63,0.0,28269.63,5884.72,EUR,26017.53
20260416,23,SKU0007,1,15797.45,0.0,15797.45,3765.33,EUR,14538.95
20260416,27,SKU0079,1,40235.26,0.0,40235.26,7197.82,USD,34994.58
20260416,28,SKU0025,1,35959.31,0.0,35959.31,7743.89,USD,31275.57
20260416,28,SKU0034,1,8282.59,0.0,8282.59,1964.6,USD,7203.77
20260416,35,SKU0081,1,29969.39,0.0,29969.39,6328.22,USD,26065.85
20260416,35,SKU0083,1,26060.34,0.0,26060.34,4966.72,USD,22665.95
20260416,35,SKU0099,1,37992.31,0.0,37992.31,8214.57,USD,33043.77
20260416,37,SKU0059,1,13497.52,0.0,13497.52,3706.2,USD,11739.45
20260416,37,SKU0086,2,80470.53,0.0,80470.53,8369.09,USD,69989.16
20260416,37,SKU0087,1,29969.39,0.0,29969.39,5651.04,USD,26065.85
20260416,38,SKU0033,1,22474.58,0.0,22474.58,4222.87,USD,19547.24
20260416,38,SKU0046,2,15270.62,0.0,15270.62,1914.92,USD,13281.61
20260416,39,SKU0075,1,16157.39,0.0,16157.39,4367.85,USD,14052.87
20260416,42,SKU0077,2,4956805.87,0.0,4956805.87,4089.09,JPY,27797.77
20260416,42,SKU0082,1,4197299.75,0.0,4197299.75,5043.42,JPY,23538.46
20260416,43,SKU0006,1,3914500.29,0.0,3914500.29,6051.01,JPY,21952.52
20260416,43,SKU0079,1,6171739.36,0.0,6171739.36,7423.89,JPY,34611.11
20260416,49,SKU0011,2,51039.39,0.0,51039.39,6013.3,USD,44391.46
20260416,51,SKU0084,2,59938.77,0.0,59938.77,5671.95,USD,52131.69
20260416,51,SKU0096,2,54613.98,0.0,54613.98,5900.02,USD,47500.45
20260416,54,SKU0026,1,22474.58,0.0,22474.58,4984.88,USD,19547.24
20260416,54,SKU0038,1,13252.14,0.0,13252.14,3516.67,USD,11526.04
20260416,56,SKU0038,1,13252.14,0.0,13252.14,3458.33,USD,11526.04
20260416,56,SKU0040,3,39756.43,0.0,39756.43,3233.19,USD,34578.12
20260416,56,SKU0085,1,26060.34,0.0,26060.34,4921.7,USD,22665.95
20260417,12,SKU0047,1,9829.2,0.0,9829.2,3285.9,GBP,11087.82
20260417,14,SKU0019,1,20494.27,0.0,20494.27,5013.4,GBP,23118.54
20260417,14,SKU0097,1,30568.03,0.0,30568.03,7530.17,GBP,34482.24
20260417,17,SKU0082,2,44032.25,0.0,44032.25,5140.36,GBP,49670.54
20260417,25,SKU0044,1,12231.27,0.0,12231.27,3094.52,USD,10654.23
20260417,27,SKU0062,1,31495.84,0.0,31495.84,7066.79,USD,27434.92
20260417,29,SKU0049,1,8791.24,0.0,8791.24,2187.02,USD,7657.74
20260417,29,SKU0078,2,32353.83,0.0,32353.83,4190.59,USD,28182.29
20260417,30,SKU0021,2,76617.2,0.0,76617.2,6758.88,USD,66738.56
20260417,30,SKU0028,1,25876.99,0.0,25876.99,5783.55,USD,22540.54
20260417,31,SKU0001,1,25550.55,0.0,25550.55,6259.92,USD,22256.19
20260417,31,SKU0081,1,30005.62,0.0,30005.62,6355.67,USD,26136.85
20260417,34,SKU0056,1,8446.15,0.0,8446.15,2021.44,USD,7357.15
20260417,41,SKU0002,2,5156539.13,0.0,5156539.13,3619.79,JPY,28974.59
20260417,43,SKU0050,1,1298726.81,0.0,1298726.81,2263.44,JPY,7297.55
20260417,43,SKU0088,1,4613827.34,0.0,4613827.34,5819.57,JPY,25925.1
20260417,46,SKU0006,1,187089.96,0.0,187089.96,6172.93,CNY,22544.15
20260417,46,SKU0076,2,148066.31,0.0,148066.31,2706.11,CNY,17841.84
20260417,51,SKU0075,1,16176.92,0.0,16176.92,4343.18,USD,14091.15
20260417,52,SKU0008,1,16767.55,0.0,16767.55,4119.3,USD,14605.63
20260417,52,SKU0026,1,22501.74,0.0,22501.74,5072.29,USD,19600.48
20260417,52,SKU0051,1,8446.15,0.0,8446.15,2054.29,USD,7357.15
20260417,54,SKU0080,1,40283.89,0.0,40283.89,8158.11,USD,35089.89
20260417,54,SKU0092,1,38038.23,0.0,38038.23,7811.6,USD,33133.77
20260418,5,SKU0080,2,72246.22,0.0,72246.22,8165.46,CHF,69574.63
20260418,6,SKU0088,1,26906.44,0.0,26906.44,5877.22,CHF,25911.47
20260418,6,SKU0097,1,34109.39,0.0,34109.39,7678.16,CHF,32848.06
20260418,8,SKU0031,3,63584.51,0.0,63584.51,4356.04,EUR,58395.82
20260418,8,SKU0098,1,35828.97,0.0,35828.97,7797.16,EUR,32905.22
20260418,9,SKU0068,1,10951.86,0.0,10951.86,3044.3,EUR,10058.16
20260418,13,SKU0043,1,9829.59,0.0,9829.59,3209.05,GBP,11083.48
20260418,13,SKU0091,1,21971.64,0.0,21971.64,5396.71,GBP,24774.41
20260418,18,SKU0073,1,10951.86,0.0,10951.86,2633.23,EUR,10058.16
20260418,30,SKU0009,1,25606.19,0.0,25606.19,5546.67,USD,22294.85
20260418,30,SKU0065,2,45373.87,0.0,45373.87,5353.9,USD,39506.21
20260418,34,SKU0041,1,8726.18,0.0,8726.18,2090.28,USD,7597.73
20260418,34,SKU0081,2,60141.91,0.0,60141.91,6370.06,USD,52364.48
20260418,34,SKU0085,2,52297.32,0.0,52297.32,5048.16,USD,45534.34
20260418,35,SKU0014,1,25558.21,0.0,25558.21,4773.74,USD,22253.07
20260418,35,SKU0083,1,26148.66,0.0,26148.66,5010.59,USD,22767.17
20260418,35,SKU0087,1,30070.96,0.0,30070.96,5733.68,USD,26182.24
20260418,36,SKU0024,1,36081.17,0.0,36081.17,6952.6,USD,31415.23
20260418,39,SKU0061,1,22686.94,0.0,22686.94,4759.79,USD,19753.11
20260418,40,SKU0024,1,5531174.49,0.0,5531174.49,6903.66,JPY,31201.36
20260418,40,SKU0101,1,5843886.66,0.0,5843886.66,8273.51,JPY,32965.36
20260418,42,SKU0065,1,3477863.88,0.0,3477863.88,5363.77,JPY,19618.63
20260418,45,SKU0049,1,64533.31,0.0,64533.31,2168.97,CNY,7768.2
20260418,45,SKU0071,1,77929.03,0.0,77929.03,2446.98,CNY,9380.71
20260418,45,SKU0095,1,279224.94,0.0,279224.94,7736.9,CNY,33611.7
20260418,48,SKU0046,2,15322.38,0.0,15322.38,1911.94,USD,13340.92
20260418,51,SKU0016,1,29391.95,0.0,29391.95,5449.82,USD,25591.04
20260418,52,SKU0047,2,24515.81,0.0,24515.81,3285.75,USD,21345.47
20260418,53,SKU0082,1,27456.09,0.0,27456.09,5063.8,USD,23905.52
20260418,53,SKU0101,1,38121.07,0.0,38121.07,8453.63,USD,33191.33
20260418,55,SKU0036,1,13297.05,0.0,13297.05,3541.58,USD,11577.5
20260418,55,SKU0095,1,38121.07,0.0,38121.07,7679.57,USD,33191.33
20260419,2,SKU0011,1,22892.54,0.0,22892.54,5838.91,CHF,22080.52
20260419,2,SKU0057,1,8702.63,0.0,8702.63,2636.56,CHF,8393.94
20260419,3,SKU0068,2,20835.2,0.0,20835.2,2989.96,CHF,20096.15
20260419,4,SKU0002,1,15023.22,0.0,15023.22,3734.75,CHF,14490.33
20260419,8,SKU0084,1,28273.03,0.0,28273.03,5711.32,EUR,25976.07
20260419,26,SKU0024,1,36063.81,0.0,36063.81,6978.17,USD,31463.01
20260419,26,SKU0086,1,40352.19,0.0,40352.19,8363.9,USD,35204.3
20260419,27,SKU0070,2,32408.69,0.0,32408.69,4161.74,USD,28274.18
20260419,28,SKU0010,1,25593.86,0.0,25593.86,5367.39,USD,22328.75
20260419,33,SKU0054,1,8883.47,0.0,8883.47,2289.43,USD,7750.17
20260419,33,SKU0068,1,11646.88,0.0,11646.88,3059.27,USD,10161.04
20260419,33,SKU0077,2,32408.68,0.0,32408.68,4164.17,USD,28274.18
20260419,36,SKU0001,1,25593.86,0.0,25593.86,6335.78,USD,22328.75
20260419,36,SKU0085,1,26136.07,0.0,26136.07,5068.9,USD,22801.79
20260419,48,SKU0024,1,36063.81,0.0,36063.81,6959.62,USD,31463.01
20260419,48,SKU0098,1,38102.72,0.0,38102.72,7706.04,USD,33241.8
20260419,49,SKU0032,2,47333.76,0.0,47333.76,5113.36,USD,41295.2
20260419,51,SKU0019,1,25545.9,0.0,25545.9,5081.21,USD,22286.91
20260419,51,SKU0066,2,63098.47,0.0,63098.47,7050.37,USD,55048.75
20260419,51,SKU0071,1,10634.11,0.0,10634.11,2462.13,USD,9277.47
20260419,52,SKU0070,1,16204.34,0.0,16204.34,4101.23,USD,14137.09
20260419,52,SKU0094,2,50009.83,0.0,50009.83,4844.98,USD,43629.88
20260419,56,SKU0032,1,23666.87,0.0,23666.87,5111.43,USD,20647.59
20260420,1,SKU0026,1,20179.27,0.0,20179.27,4974.89,CHF,19450.05
20260420,1,SKU0028,1,23206.15,0.0,23206.15,5940.27,CHF,22367.55
20260420,9,SKU0018,1,24000.55,0.0,24000.55,5421.81,EUR,22019.35
20260420,9,SKU0082,1,25782.77,0.0,25782.77,5112.26,EUR,23654.45
20260420,12,SKU0017,1,21493.09,0.0,21493.09,4765.02,GBP,24144.54
20260420,12,SKU0047,1,9817.37,0.0,9817.37,3339.1,GBP,11028.47
20260420,19,SKU0027,1,24352.83,0.0,24352.83,4957.75,EUR,22342.55
20260420,20,SKU0055,1,8346.08,0.0,8346.08,2185.06,EUR,7657.13
20260420,23,SKU0085,2,49110.05,0.0,49110.05,5051.22,EUR,45056.11
20260420,24,SKU0078,1,15224.1,0.0,15224.1,4269.09,EUR,13967.38
20260420,24,SKU0094,1,23492.3,0.0,23492.3,4901.01,EUR,21553.06
20260420,28,SKU0011,2,51378.54,0.0,51378.54,5892.65,USD,44848.64
20260420,36,SKU0040,1,13340.2,0.0,13340.2,3241.71,USD,11644.74
20260420,36,SKU0058,2,27174.41,0.0,27174.41,3519.32,USD,23720.71
20260420,36,SKU0082,2,55090.33,0.0,55090.33,5020.58,USD,48088.68
20260420,47,SKU0054,1,65403.96,0.0,65403.96,2287.3,CNY,7903.74
20260420,47,SKU0082,1,202046.32,0.0,202046.32,5130.07,CNY,24416.29
